species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,p_M,s_Hb_bj,s_Hbj_p,E_Hp,s_p_M,1/s_M,estim_k_J,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Astrapia_mayeri,4.2870448130e+00,6.6584942955e+02,2.8000000000e-01,1.2000000000e+01,1.4725000000e+02,1.5500000000e+02,2.2527615605e-02,3.1475000000e+02,False,2.2859870187e+03,2.7927433087e-02,3.0553583296e-02,9.6204420824e+02,1.0000000000e+00,6.2639635190e-02,7.7040888822e+03,8.8962363535e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,test
Astrochelys_yniphora,8.0585730315e+01,4.7523788651e+04,3.0000000000e-01,1.6715770105e+01,4.3000000000e+03,8.8000000000e+03,4.7470962734e-02,2.9715000000e+02,False,5.6695440294e+01,1.9006863248e-01,1.7372105539e-02,2.4825166752e+00,1.0000000000e+00,1.4864394752e-03,1.0687940519e+07,2.7301182900e-01,1.0000000000e+00,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,train
Astyanax_bimaculatus,5.3785254334e+00,4.1572837762e+03,2.0000000000e-01,5.2000000000e-04,5.9700000000e+00,9.1600000000e+01,1.3686340183e+01,2.9815000000e+02,True,5.6150385177e+01,1.4886754910e-02,2.0066934067e-02,1.8603641337e+01,4.5873996643e-01,1.4414419908e-04,3.8895349722e+02,4.8513752008e-02,7.7242670798e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,test
Astyanax_eigenmanniorum,4.2395435769e+00,4.1572837762e+03,2.0000000000e-01,5.2000000000e-04,7.0500000000e+00,3.6300000000e+01,1.3686340183e+01,2.9815000000e+02,True,6.0276687930e+01,3.0167048671e-02,2.1716126859e-02,2.4504221307e+01,5.8207652090e-01,8.4204815717e-05,1.0889346066e+03,1.2321301275e-01,8.3657702938e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Astyanax_mexicanus,2.1991668460e+00,3.2107835951e+03,2.0000000000e-01,4.0000000000e-04,1.9714653863e+00,1.6800000000e+01,5.6061081249e+00,2.9715000000e+02,True,8.4993813311e+01,6.6088248734e-03,2.2779429193e-02,4.9129131965e+01,5.4265183943e-01,1.2113269416e-04,1.1709004343e+02,7.7439684000e-02,8.1862952391e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Athene_brama,5.7160597507e+00,5.5483058314e+02,2.8000000000e-01,1.2500000000e+01,1.0830000000e+02,1.1400000000e+02,6.9390551224e-02,3.1335000000e+02,False,1.9427905810e+03,1.7608022998e-01,2.3154171891e-02,7.9497232663e+02,1.0000000000e+00,9.2087070281e-02,3.7544907323e+04,8.8180795813e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Athene_noctua,5.7160597507e+00,5.5987449754e+02,2.8000000000e-01,1.1000000000e+01,1.7100000000e+02,1.8000000000e+02,7.9303487113e-02,3.1335000000e+02,False,1.8748274622e+03,5.5480295187e-02,2.1761033537e-02,7.6242419903e+02,1.0000000000e+00,6.1089343640e-02,1.3054220801e+04,7.2676820246e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Atheresthes_evermanni,9.2300756090e+01,7.4117507140e+04,2.0000000000e-01,2.8000000000e-03,7.9278750000e+02,8.7000000000e+03,2.2261946788e+02,2.7485000000e+02,True,3.0093826312e+04,4.2419262360e-01,2.5911525513e-02,5.3559711191e+03,9.7876741267e-01,1.1238400884e-07,8.0650158569e+05,1.1785119550e-02,9.9202824212e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Atherina_presbyter,4.1747136710e+01,3.9243708026e+03,2.0000000000e-01,2.2000000000e-03,2.2600000000e+00,7.0400000000e+01,8.7912181940e+00,2.8515000000e+02,True,9.5171860551e+02,1.3982902673e-01,8.6943662550e-03,1.0867350420e+03,1.4370031797e-01,7.5106699375e-04,1.2694338549e+03,5.5710549953e-03,5.4926366479e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Atherinella_brasiliensis,7.2780702522e+00,1.5179975098e+03,2.0000000000e-01,2.1000000000e-03,2.8000000000e+00,3.8600000000e+01,1.5810302616e+01,3.0035000000e+02,True,3.6177338199e+01,9.6937946652e-02,1.7872133223e-02,2.0101140334e+01,1.5875815597e-01,2.8993053185e-03,1.8298289437e+03,6.4227726090e-02,5.4579116339e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Atlantoraja_castelnaui,3.6054401396e+02,1.2944121157e+04,2.0000000000e-01,7.2001001753e+01,1.0418769957e+04,2.0700000000e+04,4.1717780099e-02,2.9025000000e+02,False,5.0210358208e+02,3.0000000000e-01,3.6946296131e-02,2.0342801534e+01,1.0000000000e+00,3.5984284362e-03,9.9358669356e+06,4.4193662291e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Atlapetes_latinuchus,3.2663198575e+00,6.6584942955e+02,2.8000000000e-01,2.9000000000e+00,2.2382000000e+01,2.3560000000e+01,4.5055231211e-02,3.1475000000e+02,False,2.3034857032e+03,4.1373609506e-02,2.3463564583e-02,1.9461191670e+03,1.0000000000e+00,1.0753774731e-01,1.3036591608e+03,8.5451655488e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Atlapetes_melanolaemus,3.0213458682e+00,6.6584942955e+02,2.8000000000e-01,3.2400000000e+00,1.9950000000e+01,2.1000000000e+01,4.5055231211e-02,3.1475000000e+02,False,2.0945200650e+03,5.7879195608e-02,2.8853689440e-02,1.6428940546e+03,1.0000000000e+00,1.3320371332e-01,2.2751791774e+03,8.7425212860e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Atlapetes_semirufus,3.0417603673e+00,6.6584942955e+02,2.8000000000e-01,2.9000000000e+00,2.9307500000e+01,3.0850000000e+01,4.5055231211e-02,3.1475000000e+02,False,2.8185869150e+03,1.4081813572e-02,2.2720033527e-02,2.4041728525e+03,1.0000000000e+00,1.0073859489e-01,3.6939035407e+02,6.8528525601e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Atrobucca_nibe,2.8290089417e+00,3.4419608791e+03,2.0000000000e-01,1.9500000000e-04,3.7470068587e+01,1.1200000000e+03,1.6124529578e+04,2.9765000000e+02,True,2.3504689184e+02,5.0905648955e-01,2.2929777843e-02,2.2232753748e+01,3.9933074036e-01,1.1956612337e-05,6.6613118226e+04,1.6540536846e-02,7.3692274848e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Atropus_atropos,1.9035398302e+00,8.6849004752e+02,2.0000000000e-01,4.7700000000e-05,7.2200000000e+01,4.2080000000e+02,4.2872569589e+03,3.0135000000e+02,True,2.3234196033e+01,9.3841775804e-02,1.9673646290e-02,1.6310218399e+01,6.3661415085e-03,7.5184930148e-05,4.3186363972e+04,1.5253742800e-01,1.8581858821e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Atule_mate,3.3904462898e+00,8.8393778271e+02,2.0000000000e-01,8.2000000000e-05,5.9200000000e+01,3.1800000000e+02,9.1069758047e+02,3.0115000000e+02,True,3.6339488726e+01,6.3559691479e-02,1.9057181249e-02,1.5953280827e+01,4.2931427676e-02,2.4705500308e-05,1.9522697011e+04,1.6029466342e-01,3.5073239734e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,val
Auchenoglanis_occidentalis,8.7224615295e+00,1.9379034094e+03,2.0000000000e-01,8.3000000000e-03,6.5300000000e+02,3.8000000000e+03,4.9541001069e+01,2.9615000000e+02,True,1.7795715468e+02,6.0460606446e-02,1.7960828615e-02,1.5713185878e+01,9.9372677711e-01,9.5958137484e-06,9.4128137707e+04,1.5357081345e-01,9.9791417417e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,val
Aulacorhynchus_prasinus,2.9601023709e+00,7.1925493414e+02,2.8000000000e-01,7.0000000000e+00,1.2350000000e+02,1.3000000000e+02,6.8821217138e-02,3.1495000000e+02,False,1.3982691278e+03,1.3866630842e-01,4.4379723914e-02,4.2557890763e+02,1.0000000000e+00,2.6855437226e-02,8.5255085298e+04,9.6195969334e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Auxis_rochei,1.6403163477e+00,9.9785911150e+02,2.0000000000e-01,6.0000000000e-04,5.0700000000e+02,1.5000000000e+03,8.1574642213e+02,2.9915000000e+02,True,2.9610837416e+02,4.2870058902e-02,3.0329500527e-02,4.2769847755e+01,5.9477195384e-01,7.8667262154e-07,9.6047032510e+04,2.0555462364e-01,8.4177356420e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Auxis_thazard,2.4464645127e+00,1.4882659119e+03,2.0000000000e-01,6.0000000000e-04,3.1800000000e+02,3.6000000000e+03,4.6026721067e+03,2.9515000000e+02,True,5.9244899813e+02,1.4570815746e-01,2.3720415353e-02,9.9624010612e+01,2.2989454266e-01,2.5584947963e-06,1.4424374434e+05,3.0058127308e-02,6.1458986715e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,test
Aythya_affinis,4.6091716950e+00,8.4243751970e+02,2.8000000000e-01,3.0800000000e+01,6.9350000000e+02,7.3000000000e+02,2.1722679216e-01,3.1435000000e+02,False,2.2498467272e+03,3.5415634153e-01,3.2448927569e-02,3.6007235017e+02,1.0000000000e+00,2.3398692057e-02,8.1454723978e+05,9.3102392319e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,train
Aythya_americana,4.9932693363e+00,1.0403873194e+03,2.8000000000e-01,3.7600000000e+01,1.1827500000e+03,1.2450000000e+03,2.8239482981e-01,3.1435000000e+02,False,3.8587673629e+03,3.1094567998e-01,2.7969605311e-02,6.9075882752e+02,1.0000000000e+00,2.2115875417e-02,5.7338343086e+05,9.1933071668e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,train
Aythya_fuligula,5.0892937466e+00,2.0807746388e+03,2.8000000000e-01,3.7500000000e+01,6.6642500000e+02,7.0150000000e+02,1.9550411294e-01,3.1435000000e+02,False,5.6136481263e+03,3.1929275467e-01,2.1489620473e-02,1.4714981667e+03,1.0000000000e+00,4.5600179925e-02,1.8281626779e+05,9.1672120371e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,train
Aythya_valisineria,4.6091716950e+00,1.3580276957e+03,2.8000000000e-01,4.4800000000e+01,1.0944000000e+03,1.1520000000e+03,1.9550411294e-01,3.1435000000e+02,False,3.9214629901e+03,4.7810836856e-01,3.0524009705e-02,5.3092124034e+02,1.0000000000e+00,2.4058466383e-02,1.2400889811e+06,9.5713958428e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,train
Bagrus_bajad,8.7224615295e+00,2.2147467536e+03,2.0000000000e-01,1.0000000000e-03,4.9960000000e+02,1.3400000000e+04,1.7309428240e+02,2.9615000000e+02,True,2.9322906657e+01,6.1426784462e-03,1.7639356532e-02,9.2086974228e+00,3.2161374898e-03,4.5204374770e-04,1.6160312099e+04,5.7436660400e-02,1.4745063623e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Baikaiobia_guttata,1.7384560106e+02,2.5899446689e+03,7.0000000000e-02,9.4000000000e-04,3.6000000000e-02,2.8000000000e-01,3.0888690775e-03,2.9315000000e+02,True,7.9567280820e+01,6.1856597511e-03,1.7373791895e-02,3.5125564096e+02,1.1802937135e-01,1.3208346067e-01,3.1581538083e-01,3.9185276182e-03,5.3687235282e-01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,train
Balaena_mysticetus,8.8730304559e+01,1.7256475772e+04,3.0000000000e-01,9.0000000000e+05,3.3200928126e+07,1.0000000000e+08,2.7180038085e-03,3.1015000000e+02,False,3.0600416153e+03,3.9713565374e-02,2.1909134411e-02,1.7666702977e+01,1.0000000000e+00,1.5443251299e-02,1.0929524263e+09,6.5015933802e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Balaeniceps_rex,6.1243497328e+00,1.8234597552e+03,2.8000000000e-01,1.6400000000e+02,6.1750000000e+03,6.5000000000e+03,4.1130603395e-02,3.1375000000e+02,False,4.7511295459e+03,7.7184511060e-02,4.1118736175e-02,6.1893231930e+02,1.0000000000e+00,1.7411158825e-02,6.8801590346e+05,9.4733708994e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,test
Balaenoptera_acutorostrata,1.7533213975e+02,4.0892122682e+03,3.0000000000e-01,3.2000000000e+05,2.8578000000e+06,9.2000000000e+06,1.2227293846e-02,3.1015000000e+02,False,2.6888770191e+03,1.7062885028e-01,1.0895374150e-01,1.7795168974e+01,1.0000000000e+00,4.5669520606e-02,2.6275048837e+09,7.2931413245e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Balaenoptera_borealis,1.3730291685e+02,6.0520341569e+03,3.0000000000e-01,6.8000000000e+05,1.6000000000e+07,1.9000000000e+07,6.1136469228e-03,3.1015000000e+02,False,3.6342673489e+03,1.8611685782e-01,8.0174950425e-02,2.1845257668e+01,1.0000000000e+00,2.1012866180e-02,1.1723394113e+10,8.4634360146e-01,1.0000000000e+00,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Balaenoptera_edeni,1.4178424536e+02,5.8884656662e+03,3.0000000000e-01,1.0000000000e+06,1.1967994060e+07,2.0000000000e+07,6.1136469228e-03,3.1015000000e+02,False,2.8420931799e+03,3.2013034471e-02,5.9525590112e-02,2.0312996160e+01,1.0000000000e+00,7.6133116754e-03,1.4188447045e+09,6.6058305963e-01,1.0000000000e+00,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Balaenoptera_musculus,1.4760984089e+02,8.9962669900e+03,3.0000000000e-01,2.7500000000e+06,6.9000000000e+07,1.6000000000e+08,4.8909175382e-03,3.1015000000e+02,False,6.5368170491e+03,2.1526516075e-02,1.8817792465e-01,2.1950575419e+01,1.0000000000e+00,2.9541164640e-02,3.0221229249e+09,5.0589813618e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Balaenoptera_physalus,7.6630717574e+01,9.3234039715e+03,3.0000000000e-01,1.8000000000e+06,7.2532434289e+06,1.0196252157e+07,4.8909175382e-03,3.1015000000e+02,False,4.2236922531e+03,8.3637257983e-02,1.3135493349e-01,1.8675090038e+01,1.0000000000e+00,4.4930541948e-02,5.5033588350e+09,7.2539039670e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,train
Barbronia_weberi,2.4607759198e+01,1.3898826954e+02,1.6000000000e-01,1.2000000000e-03,8.9000000000e-02,9.1000000000e-02,4.7023495632e-01,2.9415000000e+02,False,2.0179143157e+03,3.5273780020e-01,2.0415118382e-02,9.0688876494e+03,1.0000000000e+00,1.7413176322e-03,1.1673396251e+03,1.5813012373e-01,1.0000000000e+00,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,val
Bartramia_longicauda,4.6953347952e+00,4.2193458959e+02,2.8000000000e-01,1.8000000000e+01,1.5983750000e+02,1.6825000000e+02,8.5321281754e-02,3.1415000000e+02,False,2.1802458962e+03,2.1521759001e-01,3.4807131602e-02,6.8586845867e+02,1.0000000000e+00,8.2514994052e-02,9.5020779671e+04,9.1085575275e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,val
Basileuterus_tristriatus,3.2254908593e+00,3.5955869196e+02,2.8000000000e-01,1.5000000000e+00,1.1020000000e+01,1.1600000000e+01,4.4154126587e-02,3.1475000000e+02,False,8.8485295114e+02,2.0833430092e-02,2.7004290369e-02,6.9747552069e+02,1.0000000000e+00,1.1564941785e-01,6.6355324193e+02,6.6609440827e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Basiliscus_basiliscus,4.4317976503e+01,1.2375128958e+03,3.0000000000e-01,2.0000000000e+00,9.7994401419e+01,1.6010000000e+02,2.9696660233e-01,3.0115000000e+02,False,2.5607638595e+02,5.2520711095e-01,1.8518688096e-02,3.1657910561e+01,1.0000000000e+00,3.0428002807e-02,2.0707490973e+05,2.0877301682e-01,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,val
