species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,p_M,s_Hb_bj,s_Hbj_p,E_Hp,s_p_M,1/s_M,estim_k_J,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Oenanthe_familiaris,2.7049211320e+00,4.4833861590e+02,2.8000000000e-01,2.0000000000e+00,1.5200000000e+01,1.6000000000e+01,6.7582846816e-02,3.1475000000e+02,False,1.3674677613e+03,6.0434338186e-02,3.2602358025e-02,9.9404614837e+02,1.0000000000e+00,9.6877772277e-02,2.8991799769e+03,8.5262040639e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True
Allocyttus_niger,1.5522235570e+02,1.5737822176e+05,2.0000000000e-01,2.8571428571e-03,7.4147732198e+02,1.6500000000e+03,3.9395539808e+01,2.7825000000e+02,False,7.3636697737e+02,4.4289547909e-01,2.8859000000e-02,6.3470452463e+01,1.0000000000e+00,9.5272037965e-07,1.9246850693e+06,2.8253700440e-01,1.0000000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Coilia_brachygnathus,1.1381112809e+01,1.8462694112e+03,2.0000000000e-01,2.7000000000e-04,1.7000000000e+01,1.5660000000e+02,1.2999186280e+02,2.9065000000e+02,True,3.4723467986e+01,1.2538707625e-01,2.1225201493e-02,2.2332104583e+01,2.1369589857e-02,4.5250140059e-04,1.5618728240e+04,8.4473568198e-02,2.7924146137e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
Thalasseus_elegans,5.3077697685e+00,1.0070286740e+03,2.8000000000e-01,2.6400000000e+01,2.2961500000e+02,2.4170000000e+02,2.0754126014e-02,3.1385000000e+02,False,3.3368516549e+03,1.4754131450e-01,3.0496176410e-02,1.2078703245e+03,1.0000000000e+00,9.6577701290e-02,5.3528561385e+04,9.6327775322e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Nanorana_parkeri,3.8925201158e+01,4.7647769101e+03,2.8000000000e-01,5.6000000000e-03,4.4000000000e-01,1.4700000000e+01,2.1816341449e-01,2.8415000000e+02,False,6.0206962096e+01,2.2889107978e-01,2.1517596170e-02,2.1351805213e+01,1.0000000000e+00,1.1639631544e-02,7.3588394819e+02,2.2589574900e-02,1.0000000000e+00,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
Accipiter_nisus,6.7367847061e+00,1.0377331906e+03,2.8000000000e-01,1.6500000000e+01,2.9450000000e+02,3.1000000000e+02,8.7594769850e-02,3.1315000000e+02,False,1.3143829537e+02,5.2229414815e-02,5.9058299783e-02,1.9833587613e+01,1.0000000000e+00,2.0693974273e-01,2.6299732763e+04,7.8917911427e-02,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True
Pica_hudsonia,4.2870448130e+00,8.8779923940e+02,2.8000000000e-01,8.5000000000e+00,1.9950000000e+02,2.1000000000e+02,1.4642950144e-01,3.1475000000e+02,False,2.4686995518e+03,4.8022480344e-02,2.4917414154e-02,1.0030280105e+03,1.0000000000e+00,3.8720142872e-02,1.1897064991e+04,7.4987630626e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
Ardea_purpurea,5.7160597507e+00,1.2350900742e+03,2.8000000000e-01,3.7000000000e+01,1.0127000000e+03,1.0660000000e+03,8.2261206791e-02,3.1375000000e+02,False,5.3368766028e+03,4.8367998825e-02,2.3334744760e-02,1.6473167559e+03,1.0000000000e+00,3.6084413911e-02,2.9385008238e+04,8.0887872303e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True
Atherinella_brasiliensis,7.2780702522e+00,1.5179975098e+03,2.0000000000e-01,2.1000000000e-03,2.8000000000e+00,3.8600000000e+01,1.5810302616e+01,3.0035000000e+02,True,3.6177338199e+01,9.6937946652e-02,1.7872133223e-02,2.0101140334e+01,1.5875815597e-01,2.8993053185e-03,1.8298289437e+03,6.4227726090e-02,5.4579116339e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Siganus_luridus,6.0497128814e+00,1.3857612587e+03,2.0000000000e-01,9.2000000000e-05,4.5000000000e+01,2.4767000000e+02,9.4821311492e+02,3.0015000000e+02,True,1.3754897147e+01,2.2204446622e-01,1.2642437884e-02,1.3896260679e+01,2.4227610657e-03,5.7968784703e-04,8.3098357929e+04,2.2492385328e-01,1.3482783859e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True
Isurus_oxyrinchus,2.9112146388e+02,6.7566789829e+03,2.0000000000e-01,2.0000000000e+03,2.0000000000e+05,5.0580000000e+05,1.8215594287e-02,2.9915000000e+02,False,8.0991326818e+02,1.2666607818e-01,2.1711658225e-02,1.8765609473e+01,1.0000000000e+00,5.9781370993e-03,3.7161345250e+07,5.0992962919e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Rachycentron_canadum,8.9574219586e+00,1.0778436313e+04,2.0000000000e-01,1.4000000000e-03,2.2700000000e+03,6.8600000000e+04,7.5150047418e+03,2.8605000000e+02,True,2.9212581188e+03,1.2193639050e-01,6.2363532132e-02,2.3501388643e+02,2.0977637741e-01,7.8531001365e-07,5.5548901569e+05,5.5394809851e-03,5.9587781291e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Deirochelys_reticularia,8.4138210646e+01,7.2810454103e+03,3.0000000000e-01,1.1000000000e+01,1.6242937288e+03,2.7630000000e+03,3.1643807588e-02,2.9515000000e+02,False,4.2795879615e+02,7.9760988945e-02,2.4540028220e-02,4.1806751479e+01,1.0000000000e+00,4.1623261109e-03,5.5784761472e+05,3.6833309294e-01,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
Macquaria_novemaculeata,4.5016704493e+00,1.1880947163e+04,2.0000000000e-01,3.8000000000e-04,6.0066082176e+02,2.9000000000e+03,1.7406019669e+03,2.9715000000e+02,True,1.7980926618e+02,9.4965435478e-02,2.2034000000e-02,1.7619195040e+01,7.5414611388e-01,4.2251467472e-07,2.3749925788e+05,1.2476037388e-01,9.1052025178e-01,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False
Acroteriobatus_annulatus,2.2815604625e+02,2.1236382447e+03,2.0000000000e-01,3.5472303207e+01,7.4649526239e+02,8.0000000000e+03,2.9666069613e-02,2.9515000000e+02,False,2.0985678544e+02,8.5164397726e-02,1.9405543437e-02,1.4353085550e+01,1.0000000000e+00,2.9266741357e-02,1.3282169082e+05,8.3154995479e-02,1.0000000000e+00,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Prionotus_albirostris,5.9252550792e+00,1.9661073672e+03,2.0000000000e-01,8.0000000000e-04,9.2000000000e+00,9.2300000000e+01,2.5430961114e+02,2.9995000000e+02,True,9.5499566872e+00,2.3400638230e-01,2.4208000000e-02,1.7612643288e+01,7.7429138016e-04,9.5682373759e-02,1.6103675949e+04,7.0290044601e-02,9.4404053874e-02,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Congresox_talabonoides,7.2419848306e+01,5.2866489264e+04,2.0000000000e-01,4.2000000000e-03,1.7750000000e+03,1.4000000000e+04,6.9609313031e+02,2.7995000000e+02,True,1.4564396194e+03,6.5071875367e-01,3.1967000000e-02,7.7018804241e+01,1.9998232695e-01,3.7853474244e-06,4.7094864294e+06,4.6015849123e-02,5.8673755686e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Rhodeus_ocellatus,2.0717282846e+01,2.1005022885e+03,2.0000000000e-01,2.0000000000e-03,4.5000000000e-01,1.1400000000e+01,3.2373209195e-01,2.9315000000e+02,True,4.7273175681e+01,2.2077452551e-01,2.1762745545e-02,2.1906568755e+01,6.1590500015e-01,5.0874944570e-03,6.6422096841e+02,2.8042772142e-02,8.5404956423e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True
Turdus_viscivorus,2.9601023709e+00,9.4106719376e+02,2.8000000000e-01,6.0000000000e+00,1.1162500000e+02,1.1750000000e+02,1.5769330924e-01,3.1475000000e+02,False,6.1600452235e+03,4.2194975812e-02,2.3208183426e-02,4.1958915015e+03,1.0000000000e+00,5.9052015603e-02,2.2648520464e+03,7.5657454553e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Carinascincus_ocellatus,1.5379631674e+02,7.7428490494e+03,3.0000000000e-01,6.0966316110e-01,2.9952751105e+00,1.2000000000e+01,4.0295245072e-03,2.9815000000e+02,False,1.4691232914e+02,1.0718725035e-01,6.0439946261e-02,6.3689846495e+01,1.0000000000e+00,1.3241114158e-01,2.8911324449e+03,8.6576446835e-02,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Turdus_torquatus,2.8580298753e+00,4.0394865393e+02,2.8000000000e-01,6.3000000000e+00,1.0070000000e+02,1.0600000000e+02,2.0274854045e-01,3.1475000000e+02,False,8.0485558370e+03,5.8144034736e-02,2.1939956837e-02,6.1876948016e+03,1.0000000000e+00,6.5716890176e-02,2.1405752375e+03,7.7072559636e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
Alepes_kleinii,2.9060968199e+00,8.8393778271e+02,2.0000000000e-01,1.8000000000e-04,2.3000000000e+01,6.4600000000e+01,3.9751100912e+02,3.0115000000e+02,True,2.3923461092e+01,1.5821527723e-01,2.0371314880e-02,2.0081943376e+01,1.9196883138e-02,2.5181046770e-04,2.9428826549e+04,3.0311448574e-01,2.6963210413e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Gyps_rueppellii,1.1227974510e+01,2.1268393115e+03,2.8000000000e-01,1.0000000000e+02,8.0750000000e+03,8.5000000000e+03,1.9465504411e-02,3.1315000000e+02,False,3.3708787564e+02,6.4781814421e-03,4.5359447990e-02,2.1150752904e+01,1.0000000000e+00,9.2926410702e-03,2.7469148317e+05,4.3495899959e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
Thalasseus_bergii,5.6139872551e+00,9.8004608753e+02,2.8000000000e-01,4.2600000000e+01,2.2961500000e+02,2.4170000000e+02,2.0754126014e-02,3.1385000000e+02,False,2.1139090295e+03,2.5125587612e-01,4.4223812226e-02,5.1907374465e+02,1.0000000000e+00,1.2669671599e-01,2.2467017414e+05,9.6484703254e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Abbottina_rivularis,1.8092766543e+01,1.7610292769e+03,2.0000000000e-01,5.2000000000e-04,8.7000000000e-01,7.9000000000e+01,7.7727271089e+00,2.9115000000e+02,True,5.3617532085e+01,2.8510866974e-02,2.2091313119e-02,2.1517908815e+01,2.7455575561e-01,1.4900726065e-03,1.2886386477e+02,7.9708704664e-03,6.5190415981e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
Natator_depressus,2.8540845650e+01,1.6870482083e+04,3.0000000000e-01,1.6715831590e+01,6.0000000000e+04,9.4800000000e+04,3.4810890234e-01,2.9815000000e+02,False,8.0321349762e+02,1.2476467249e-01,1.2425691251e-01,1.9158992633e+01,1.0000000000e+00,6.6812555020e-04,4.3676101607e+07,6.0153725054e-01,1.0000000000e+00,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True
Crotalus_lepidus,4.9591218656e+01,7.7602630489e+03,3.0000000000e-01,6.8000000000e+00,4.6062654380e+01,2.1900000000e+02,2.4264127881e-02,2.9915000000e+02,False,7.5898476259e+01,1.5750058380e-01,2.2388531305e-02,1.2014544958e+01,1.0000000000e+00,1.0433561270e-01,6.6618838892e+04,1.9673931570e-01,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Crex_crex,4.3752488749e+00,7.9944653835e+02,2.8000000000e-01,9.7000000000e+00,1.3775000000e+02,1.4500000000e+02,1.8762980738e-01,3.1275000000e+02,False,2.5469037165e+03,3.3471415346e-01,3.3063330542e-02,7.5368998471e+02,1.0000000000e+00,4.6382465104e-02,1.2782589004e+05,9.1456965427e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True
Zonotrichia_atricapilla,2.4497398931e+00,4.6609460069e+02,2.8000000000e-01,3.1000000000e+00,2.9925000000e+01,3.1500000000e+01,1.3516569363e-01,3.1475000000e+02,False,5.4772499270e+03,4.9748836335e-02,2.4596212300e-02,5.4195749352e+03,1.0000000000e+00,1.1678959984e-01,8.5855729310e+02,7.5904287976e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Indicator_minor,2.8580298753e+00,2.1359691984e+02,2.8000000000e-01,2.9000000000e+00,2.5650000000e+01,2.7000000000e+01,4.5880811425e-01,3.1495000000e+02,False,9.8548823051e+01,3.0437363634e-01,9.3783603769e-02,2.2674654502e+01,1.0000000000e+00,1.0635719472e-01,7.0743053715e+04,2.3888969480e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True
Scorpaena_scrofa,3.7431310920e+01,1.8630584299e+04,2.0000000000e-01,1.8000000000e-03,3.4729936000e+02,1.7800000000e+03,5.2896891702e+01,2.8755000000e+02,True,1.7592645517e+02,1.2207981076e-01,2.7789000000e-02,1.7437681789e+01,9.2923441473e-01,4.0441501740e-06,1.4779470413e+05,1.6306515501e-01,9.7591964379e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Terrapene_carolina,3.7967044355e+01,3.1872508951e+04,3.0000000000e-01,2.0191777706e+01,4.7983077997e+02,1.2326400000e+03,1.9483875617e-02,3.0215000000e+02,False,1.4581312122e+02,1.2649846846e-01,6.1889117375e-02,1.3169715727e+01,1.0000000000e+00,1.2512811292e-02,1.1189655642e+06,3.2694556892e-01,1.0000000000e+00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True
Cetengraulis_edentulus,2.0429160371e+00,5.5924826517e+02,2.0000000000e-01,2.7000000000e-04,2.3000000000e+01,1.4058000000e+02,1.1831596828e+02,3.0055000000e+02,True,7.4516243206e+01,6.8823785518e-02,2.0984609940e-02,2.0088951883e+01,9.9999945499e-01,7.7586444420e-06,7.6504809374e+03,2.5007938690e-01,9.9999981948e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
Amblygobius_bynoensis,2.1604371964e+00,1.8243691880e+02,2.0000000000e-01,2.7710000000e-04,1.0900000000e+00,1.0000000000e+01,7.9892505098e+01,3.0125000000e+02,False,1.0401881572e+02,1.0000000000e-01,2.0805700940e-02,5.5385593053e+01,1.0000000000e+00,1.5444914419e-04,5.1880434500e+02,3.4914553092e-02,1.0000000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Synthliboramphus_scrippsi,6.6347122106e+00,7.2274785216e+02,2.8000000000e-01,2.4400000000e+01,1.5779500000e+02,1.6610000000e+02,4.1508252028e-02,3.1415000000e+02,False,1.5545609591e+03,2.3637038308e-01,2.8757104905e-02,4.5402103410e+02,1.0000000000e+00,1.0521170126e-01,1.2536583415e+05,9.2691891932e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
Coregonus_muksun,1.0370580167e+03,1.6366194911e+04,2.0000000000e-01,1.8000000000e-03,1.0000000000e+03,8.5570000000e+03,4.9186753817e+01,2.8615000000e+02,True,4.0873004658e+01,2.6613423740e-02,2.1087000000e-02,1.4549671560e+01,3.2968682104e-03,2.4406250105e-04,2.4032594357e+05,1.9665045659e-01,1.4929537664e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
Spermestes_cucullata,2.4497398931e+00,2.6633977182e+02,2.8000000000e-01,5.5000000000e-01,8.5405000000e+00,8.9900000000e+00,1.1263807803e-01,3.1475000000e+02,False,5.7794580943e+02,7.6902829859e-02,2.9349071773e-02,4.0953792769e+02,1.0000000000e+00,3.3747239625e-02,3.9769604696e+03,8.8468319533e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Engraulis_ringens,7.5488893182e+00,1.3776723006e+03,2.0000000000e-01,9.0000000000e-04,1.0640000000e+01,5.2400000000e+01,1.9387048712e+01,2.9115000000e+02,True,8.4576566520e+02,4.2390315207e-02,3.3520000000e-02,4.0382017088e+02,9.9999999763e-01,1.6275204652e-05,2.1647316801e+03,3.0020382907e-02,9.9999999924e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
Macropus_eugenii,3.2734845223e+01,1.0734781431e+03,3.0000000000e-01,3.7000000000e-01,2.7000000000e+03,5.0000000000e+03,1.4066425197e-02,3.0965000000e+02,False,5.5079521554e+02,1.1535740992e-01,5.6429561279e-01,3.1563894262e+01,1.0000000000e+00,8.7059081856e-05,3.9752516067e+06,5.9006972937e-01,1.0000000000e+00,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
