species,p_Am,kap,v,p_M,E_G,h_a,E_Hb,E_Hj,E_Hx,E_Hp,k_J,kap_R,kap_X,kap_P,family,order,class,phylum,climate,ecozone,habitat,embryo,migrate,food,gender,reprod,ab,ah,aj,ax,ap,am,tg,tb,tj,tx,tp,Wwb,Wwj,Wwx,Wwp,Wwi,Lb,Lj,Lx,Lp,Li,Ri,Ni,GSI,NR,estim_z,estim_kap,estim_v,estim_p_M,estim_k_J,estim_E_Hb,estim_E_Hj,estim_E_Hp,d_V,T_typical,f,t_0,model,completeness,s_M,estim_s_M,metamorphosis,weaning,foetus,genus
Poecilia_reticulata_HPY,74.5516486736274,0.40034,0.029498,33.7785,5213.3518,4.408e-08,21.58,,,515.3,0.0019639,0.95,0.25839,0.1,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,13.6464090073835,,,,,,,,,,,0.00405,,,,,,,,,3.58888888888889,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,7.0354,std,3.5,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_HP_Cur96,172.054142110434,0.66157,0.024118,132.3218,5229.4327,9e-08,4.732,,,331.1,0.0021385,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,12.8170093077508,,,,,,,,,,,,,,,,,,,,3.77,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,7.109,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_HP_Mad91,147.588198655455,0.66714,0.031646,104.4479,5232.6758,9e-08,11.6,,,269.5,0.0020319,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,13.6124231434927,,,,,,,,,,,,,,,,,,,,3.8,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,7.0117,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_HP_Mrn91,155.59123179584,0.56152,0.021984,94.7146,5232.1462,9e-08,10.35,,,374.2,0.0022198,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,13.0158627666863,,,,,,,,,,,,,,,,,,,,3.73,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,5.5583,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_HP_Mrn96,164.689540714906,0.72541,0.02642,138.5451,5240.919,9e-08,5.642,,,301.9,0.0020347,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,14.1108480222662,,,,,,,,,,,,,,,,,,,,3.73,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,7.7851,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_HP_Yar91,154.317783898724,0.60666,0.029864,98.1531,5222.5554,9e-08,8.213,,,306.7,0.0020908,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,12.7459041122426,,,,,,,,,,,,,,,,,,,,3.85,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,6.9559,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_HP_Yar96,172.294737707834,0.64655,0.026282,120.7361,5220.3665,9e-08,5.365,,,446.2,0.0020567,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,13.6377317655391,,,,,,,,,,,,,,,,,,,,3.85,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,7.9902,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_LPO,52.5063367364596,0.5779,0.02489,35.32,5185.0,4.2e-08,17.93,,,401.5,0.001748,0.95,0.2293,0.1,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,16.7933553829735,,,,,,,,,,,0.007075,,,,,,,,,3.51111111111111,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,7.663,std,3.5,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_LPY,56.0648510701479,0.53544,0.030434,34.3051,5231.7774,5.618e-08,18.12,,,524.5,0.0020843,0.95,0.20862,0.1,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,15.8099346406016,,,,,,,,,,,0.0053,,,,,,,,,3.33333333333333,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,8.8834,std,3.5,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_LP_Mad91,133.99263918121,0.7621,0.03284,96.4904,5191.0433,9e-08,6.002,,,203.6,0.0021329,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,12.7776639743589,,,,,,,,,,,,,,,,,,,,3.87,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,7.3806,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_LP_Mrn91,136.442862711652,0.71934,0.029604,105.9499,5216.3993,9e-08,7.017,,,157.0,0.0019587,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,13.200977259368,,,,,,,,,,,,,,,,,,,,3.62,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,7.0419,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_LP_Mrn96,132.92161551747,0.7527,0.0198,128.5,5230.0,9e-08,2.89,,,234.3,0.001979,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,15.6383180603951,,,,,,,,,,,,,,,,,,,,3.77,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,8.678,std,2.9,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_LP_PaT96,149.545774505333,0.77628,0.023641,130.7799,5225.1769,9e-08,2.082,,,218.5,0.0019706,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,13.9558972998359,,,,,,,,,,,,,,,,,,,,3.62,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,8.5035,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_LP_Par96,141.910979394067,0.75949,0.03682,103.2573,5218.5538,9e-08,3.833,,,296.3,0.0021082,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,13.4786489983907,,,,,,,,,,,,,,,,,,,,3.78,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,8.9311,std,2.8,1.0,True,False,False,False,Poecilia
Poecilia_reticulata_LP_Yar91,110.537541111069,0.79329,0.028252,90.3519,5220.485,9e-08,4.616,,,126.2,0.0020133,0.95,0.75,0.2,Poeciliidae,Cyprinodontiformes,Actinopterygii,Chordata,Af Am Cfa,TN,0iFm 0iMm,Fv,,biCi,D,O,15.4744146226159,,,,,,,,,,,,,,,,,,,,3.65,,,,,True,True,True,True,True,True,False,True,0.2,299.15,1.0,8.6251,std,2.8,1.0,True,False,False,False,Poecilia
Poecilogale_albinucha,3662.06704971966,0.97024,0.029665,1431.0794,7832.229,7.941e-11,178.5,,29620.0,307900.0,0.002,0.95,0.8,0.1,Mustelidae,Carnivora,Mammalia,Chordata,BWh BSh Cwa Cwb,TPa,0iTh 0iTf 0iTi 0iTs 0iTg,Tv,,bxM xiC,Dg,O,25.28161860833852,,,40.59260953152612,128.68969576648252,773.793925887251,7.53771860833852,,,15.3109909231876,103.408077158144,4.0,,50.0,,280.0,,,,,,0.0307058497167139,,,,True,True,True,True,False,True,False,True,0.3,309.55,1.0,17.7439,stx,2.5,1.0,True,False,True,True,Poecilogale
Pogona_barbata,3617.3450813295,0.930359113629511,0.0471388157816811,869.691457950173,7849.31547110905,1.5368410126736601e-09,319.934605409529,,728.574438853535,73793.2764192312,0.002,0.95,0.8,0.1,Agamidae,Squamata,Reptilia,Chordata,Cfa Cfb Csa,TA,0iTf 0iTi 0iTs,Tt,,0iO,Dg,O,30.8559308658388,,,,263.9141617935518,2181.18600740039,,,,,233.058230927713,2.81,,,56.7,718.0,3.9,,,12.0,25.0,0.413330177683699,,,,True,True,True,True,False,True,False,True,0.3,308.15,1.0,60.0979727449525,std,2.7,1.0,True,False,False,False,Pogona
Pogonias_cromis,181.306848788889,0.9,0.020823,20.2379,5227.291,1.625e-10,0.107,3.667,,750200.0,0.002,0.95,0.8,0.1,Sciaenidae,Sciaeniformes,Actinopterygii,Chordata,MB,MAW,0jMp 0jMd,Mp,Mo,bjPz jiCi,D,O,,,,,,11374.4087234303,,,,,,0.00053,0.01821909220435579,,2829.190163851007,51800.0,0.36906055003347354,1.2,,64.5,170.0,26462.9140132766,,,,True,False,True,True,False,True,True,True,0.2,296.65,1.0,,abj,2.3,3.244609232159539,True,True,False,False,Pogonias
Pogonichthys_macrolepidotus,315.310757261122,0.71752,0.046449,51.2985,5205.9769,2.01e-07,0.9611,4.213,,194600.0,0.002,0.95,0.8,0.1,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Dsa,THn,0iFl 0iFp,Fh,Mp,bpCi jiHl,D,O,,,,,,2662.05214560818,,,,,931.718250962862,0.0012,,,130.0,952.0,0.4785576531533268,,,22.972972972973,44.0,499.614555708166,,,,True,True,True,True,False,True,True,True,0.2,289.15,1.0,,abj,2.5,1.6313095154033561,True,True,False,False,Pogonichthys
Pogonocichla_stellata,1140.13830163804,0.96237924497418,0.0381862280692819,713.917050194578,7317.4031253298,6.77509228871075e-14,226.416017037195,,1268.86278902132,2853.45187384276,0.0292262772398948,0.95,0.8,0.1,Muscicapidae,Passeriformes,Aves,Chordata,BSh Cwa Cwb,TPa,0iTh,Tnpf,,biCi xiHs,Dg,O,2.65388488423107,,,4.35651356253248,7.76177091913531,776.82433447502,,,,1.70262867830141,5.10788603490424,2.5,,,19.189999999999998,20.2,,,,,,0.0540662774530406,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Pogonocichla
Poicephalus_cryptoxanthus,960.842739629196,0.880649644670714,0.0200258066223108,317.750122025582,7322.12975125738,2.89366842531235e-14,1471.17452840949,,27562.6340833636,57850.3679780246,0.013017295686278,0.95,0.8,0.1,Psittacidae,Psittaciformes,Aves,Chordata,Am,TPa,0iTf 0iTi,Tnwf,,biHs,Dg,O,6.32849472393562,,,14.57715568962349,31.07447762099922,1464.324790977,,,,8.24866096568787,24.7459828970636,6.5,,,152.0,160.0,,,,,,0.0657640986435451,,,,True,True,True,True,True,True,False,True,0.28,314.45,1.0,,std,2.5,1.0,True,False,False,False,Poicephalus
Poicephalus_robustus,130.170460997871,0.983469808029927,0.0409835474018236,20.8466113057327,7319.03869733508,8.581980817045621e-14,585.539071258951,,6166.4974415626,30754.0222744027,0.0008545762212524,0.95,0.8,0.1,Psittacidae,Psittaciformes,Aves,Chordata,Cw,TPa,0iTf 0iTi,Tnwf,,biHs,Dg,O,6.32849472393562,,,16.32687165204213,36.32362550825512,1354.84256361423,,,,9.99837692810651,29.9951307843195,6.5,,,326.8,344.0,,,,,,0.0657640986435451,,,,True,True,True,True,True,True,False,True,0.28,314.45,1.0,,std,2.5,1.0,True,False,False,False,Poicephalus
Poliocitellus_franklinii,5204.72289738725,0.96986,0.02104,1834.3154,7848.1552,3.762e-10,351.8,,5293.0,405300.0,0.002,0.95,0.8,0.1,Sciuridae,Rodentia,Mammalia,Chordata,Dfa Dfb,THn,0iTh,Tv,,bxM xiH,Dg,O,12.465477951541871,,,19.28525590308374,92.11074188562017,640.084873451859,6.81977795154187,,,6.81977795154187,79.6452639340783,9.0,,,,760.0,,,,,,0.0843638121125845,,,,True,True,True,True,False,True,False,True,0.3,309.15,1.0,5.6457,stx,2.5,1.0,True,False,True,True,Poliocitellus
Pollachius_pollachius,101.879190440773,0.87392,0.11336,20.3103,5227.9668,1.983e-08,0.4995,91.36,,479300.0,0.002,0.95,0.8,0.1,Gadidae,Gadiformes,Actinopterygii,Chordata,MC,MANE,0jMp jiMd,Mp,Mo,bjPz jiCi jiCvf,D,O,23.2017986014075,,,,,14785.1830720883,,,,,,0.0008,,,657.0,18100.0,0.44819609200524546,,,41.0,130.0,,,0.07,,True,True,True,True,False,True,True,True,0.2,282.05,1.0,,abj,2.5,5.660880788288436,True,True,False,False,Pollachius
Pollachius_virens,58.085657679139,0.56097134562851,0.144958842073691,19.5116646766933,5228.25300333195,2.8744626020697904e-09,2.95766925261855,19564.1525281619,,7860120.64721882,0.002,0.95,0.8,0.1,Gadidae,Gadiformes,Actinopterygii,Chordata,MC,MAN,0jMp jiMd,Mp,Mo,bjPz jiCi jiCvf,D,O,23.2017986014075,,,,5178.06854285981,32362.9283928738,,,,,,0.0009,,,543.0,32000.0,0.4237915312654013,,,39.1,130.0,2008.47090259955,,,,True,True,True,True,False,True,True,True,0.2,279.15,1.0,,abj,2.6,18.62753523741419,True,True,False,False,Pollachius
Pollicipes_polymerus,68.6020057428696,0.98557,0.025193,138.4784,4400.0,5.757e-10,2.014e-05,0.000446,,304.4,0.002,0.475,0.8,0.1,Pollicipedidae,Scalpelliformes,Hexanauplia,Arthropoda,MC,MPE,0jMp jiMi,Mp,,biP,Hh,O,44.2164070319658,,,,,10648.2085824327,,,,,,5.24e-07,,,,,,,,1.4,2.5,3155.46035184105,,,,True,True,True,True,False,True,True,True,0.17,289.15,1.0,22.6619,abj,2.5,2.798302258675105,True,True,False,False,Pollicipes
Polyclinum_aurantium,70.35408126,0.9,0.07494,374.2902,1568.7446,2.457e-08,0.001603,,,2.977,0.002,0.475,0.06277,0.1371,Polyclinidae,Aplousobranchia,Ascidiacea,Chordata,MC,MANE,0jMp jiMb,Mp,,biP,Hh,O,1.0,,,,64.2263641689495,1172.13114608333,,,,,,,,,,,,,,,,2.55944056262347,,,,True,False,True,True,False,True,False,True,0.06,288.15,1.0,,std,2.1,1.0,True,False,False,False,Polyclinum
Polydactylus_macrochir,477.34444785,0.8,0.02068,19.6906,5224.0302,8.783e-10,0.05126,0.05155,,29870.0,0.002,0.95,0.8,0.1,Polynemidae,Polynemiformes,Actinopterygii,Chordata,MA Aw Cfa,MPSW MIN TA,0jMp jiMcd jiFr,Mp,Mdc,bjPz jiCi jiCvf,Hsm,O,,,,,,3889.32624390395,,,,,,0.00024,,,143.1152045593324,45000.0,0.2970173580103416,,,25.0,170.0,141412.667775571,,,,True,False,True,True,False,True,True,True,0.2,301.15,1.0,,abj,2.2,1.0018799816845103,True,True,False,False,Polydactylus
Polydactylus_quadrifilis,513.680221165495,0.88323,0.021808,19.6186,5228.1478,1.691e-09,0.02717,0.03039,,968000.0,0.002,0.95,0.8,0.1,Polynemidae,Polynemiformes,Actinopterygii,Chordata,MA Aw Cfa,MAW,0jMp jiMcd jiFr,Mp,Mdc,bjPz jiCi jiCvf,Hsm,O,,,,,,4645.21680073293,,,,,,0.00024,,,5966.103515625,85000.0,0.2826793610523172,,,82.5,200.0,,,0.055,,True,True,True,True,False,True,True,True,0.2,299.15,1.0,,abj,2.2,1.0379991411882894,True,True,False,False,Polydactylus
Polymixia_lowei,25.9637769485904,0.95274,0.02189,21.5947,5214.8794,1.101e-08,0.1073,17.77,,10640.0,0.002,0.95,0.8,0.1,Polymixiidae,Polymixiiformes,Actinopterygii,Chordata,MA,MA,0jMp jiMdb,Mp,,bjPz jiCi jiCvf,D,O,,,,,,9580.74040670906,,,,,,0.00052,,,39.4,304.6,0.3529149943904878,,,15.0,29.4,,,0.02,,True,True,True,True,False,True,True,True,0.2,286.55,1.0,,abj,2.3,5.440088854803442,True,True,False,False,Polymixia
Polymixia_nobilis,78.6344577766097,0.95125,0.025654,39.1772,5216.2734,5.856e-08,0.08501,20.23,,104500.0,0.002,0.95,0.8,0.1,Polymixiidae,Polymixiiformes,Actinopterygii,Chordata,MA,MA,0jMp jiMdb,Mp,,bjPz jiCi jiCvf,D,O,,,,,,14807.4225857209,,,,,,0.00052,,,,,,,,26.0,48.0,,,0.02,,True,True,True,True,False,True,True,True,0.2,282.15,1.0,,abj,2.3,6.151674615057264,True,True,False,False,Polymixia
Polymixia_yuri,8.93073950707306,0.95998,0.025654,13.7136,5235.8464,2.306e-09,0.1069,20.9,,1180.0,0.002,0.95,0.8,0.1,Polymixiidae,Polymixiiformes,Actinopterygii,Chordata,MA,MA,0jMp jiMdb,Mp,,bjPz jiCi jiCvf,D,O,,,,,,3753.47935310069,,,,,,0.00052,,,5.25,50.3,0.41292235427984203,,,9.0,18.8,,,0.02,,True,True,False,True,False,True,True,True,0.2,292.85,1.0,,abj,2.3,5.752153304186367,True,True,False,False,Polymixia
Polyodon_spathula,707.308389860069,0.4931,0.035023,19.8239,5221.052,1.097e-09,5.839,,,9723000.0,0.002,0.95,0.8,0.1,Polyodontidae,Acipenseriformes,Actinopterygii,Chordata,Cfa Dfa Dfb,THn,0iFr,Fg,Mp,biPz,D,O,,,,,,32233.6065172915,,,,,5274.59015737498,0.006,,,6300.0,90700.0,0.4731881384710301,,,48.09467000299573,117.0,1037.42657471671,,,,True,True,True,True,False,True,False,True,0.2,288.15,1.0,,std,2.5,1.0,True,False,False,False,Polyodon
Polyplectron_inopinatum,417.71979257334,0.987831767894724,0.0881429887016273,57.7601711629772,7307.52232662113,1.6454509986575701e-19,1626.84436879298,,2077.86386579056,37889.693443018,0.0023715465807673,0.95,0.8,0.1,Phasianidae,Galliformes,Aves,Chordata,Af,TPi,0iTf,Tnsf,,bxCi biHs,Dg,O,3.71709687837998,,,4.124139258692767,17.28517622213958,742.852344070836,,,,0.407042380312787,13.5680793437596,27.0,,,617.5,650.0,,,,,,0.0403848762670651,,,,True,True,True,True,True,True,False,True,0.28,313.55,1.0,0.0,std,2.5,1.0,True,False,False,False,Polyplectron
Polyprion_americanus,591.025418809519,0.53239,0.021563,18.0596,5230.684,3.229e-10,0.6446,1.799,,1515000.0,0.002,0.95,0.8,0.1,Polyprionidae,Acropomatiformes,Actinopterygii,Chordata,MB MC,MA MAm,0jMp jiMd,Mp,,bjPz jiCi jiCvf,D,O,,,,,,38719.016715338,,,,,,0.001,,,1800.0,100000.0,0.4522849880797856,,,55.0,210.0,24587.4012503752,,,,True,True,True,True,False,True,True,True,0.2,290.15,1.0,,abj,2.3,1.4074378088764374,True,True,False,False,Polyprion
Polyprion_oxygeneios,1064.57400927158,0.23297,0.031443,23.1689,5257.6579,1.417e-09,1.944,5.306,,15690000.0,0.002,0.95,0.8,0.1,Polyprionidae,Acropomatiformes,Actinopterygii,Chordata,MB MC,MA MAm,0jMp jiMd,Mp,,bjPz jiCi jiCvf,D,O,,,,,,48504.6778781252,,,,,,0.001,,,4669.0,26300.0,0.5321432390412406,,,88.0,160.0,7174.56573723464,,,,True,True,True,True,False,True,True,True,0.2,284.85,1.0,,abj,2.3,1.396784464940776,True,True,False,False,Polyprion
Polypterus_senegalus,212.769006761427,0.99831,0.021756,25.3602,5223.0004,1.602e-10,0.01827,,,139.7,0.002,0.95,0.8,0.1,Polypteridae,Polypteriformes,Actinopterygii,Chordata,Aw,TPa,0iFe,Fs,,biCi biCv,D,O,,2.08286033940745,,,,7178.97141931452,,,,,,0.0064,,,42.96209912536443,1842.0,1.060217144279985,,,20.0,70.0,2.30645854856754,,,,True,True,True,True,False,True,False,True,0.2,299.15,1.0,,std,2.5,1.0,True,False,False,False,Polypterus
Polysteganus_undulosus,404.274596916768,0.79981,0.021126,16.9506,5231.7697,3.265e-08,0.08215,0.0823,,301300.0,0.002,0.95,0.8,0.1,Sparidae,Spariformes,Actinopterygii,Chordata,MB,MIW,0iMp,Mp,Mo,biCi jiHa,Hsm,O,10.1165447190521,,,,,7846.64499771477,,,,,,0.00032,,,934.0,35842.0,0.24689253169460723,,,35.0,120.0,,,0.05,,True,True,True,True,False,True,True,True,0.2,290.65,1.0,,abj,2.5,1.0006076269084978,True,True,False,False,Polysteganus
Pomacanthus_imperator,9.39797420652174,0.92,0.023344,2.4991,5229.8486,1.034e-09,0.04619,3.009,,225300.0,2.4302e-06,0.95,0.8,0.1,Pomacanthidae,Pomacanthiformes,Actinopterygii,Chordata,MA,MIE MPW,0jMp jiMr,Mp,,jiCis jiCit,D,O,,,,,,3091.4032824078,,,,,,0.00011,,,288.6433519076584,2852.0,0.13920182764330954,,,19.2,41.2,2445.49135437022,,,,True,False,False,True,True,True,True,True,0.2,298.65,1.0,,abj,2.3,4.007801712988372,True,True,False,False,Pomacanthus
Pomacanthus_maculosus,138.785437305263,0.95,0.023407,23.9129,5208.5466,1.052e-09,0.01319,0.0985,,38000.0,0.002,0.95,0.8,0.1,Pomacanthidae,Pomacanthiformes,Actinopterygii,Chordata,MA,MIW MPE MAE,0jMp jiMr,Mp,,jiCis jiCit,D,O,,,,,,2656.4956420629,,,,,,0.00011,,,229.93271193600003,2852.0,0.1689342568486766,,,21.6,50.0,9486.18156980335,,,,True,False,True,True,False,True,True,True,0.2,300.35,1.0,,abj,2.3,1.9526895447271266,True,True,False,False,Pomacanthus
Pomacanthus_paru,62.6793725052632,0.95,0.016158,9.6718,5240.738,2.802e-10,0.01654,0.07486,,96720.0,0.00055462,0.95,0.8,0.1,Pomacanthidae,Pomacanthiformes,Actinopterygii,Chordata,MA,MAW,0jMp jiMr,Mp,,jiCis jiCit,D,O,,,,,,5403.80306029233,,,,,,0.00011,,,370.6,1933.0,0.1567328035861273,,,23.3,41.1,2748.06461936395,,,,True,False,True,True,True,True,True,True,0.2,299.75,1.0,,abj,2.3,1.6524928267061723,True,True,False,False,Pomacanthus
Pomacanthus_sexstriatus,72.1402636842105,0.95,0.017699,14.339,5218.0959,1.148e-11,0.4161,2.566,,26900.0,0.00079155,0.95,0.8,0.1,Pomacanthidae,Pomacanthiformes,Actinopterygii,Chordata,MA,MPW MI,0iMr,Mnm,Mo,biCi biHa,D,O,5.28106870224113,,,,,10163.6567660404,,,,,,0.0029,,,224.0,,0.4884048802008335,,,20.8,,137.472174844441,,,,True,False,True,True,True,True,True,True,0.2,301.25,1.0,,abj,2.5,1.826248230026651,True,True,False,False,Pomacanthus
Pomacea_canaliculata,1733.34343111055,0.589080650940331,0.0238340088169565,324.697321818151,3921.41948984282,2.45902280853858e-07,10.5317528362878,,,999.640778115229,0.002,0.95,0.5,0.2,Ampullariidae,Neogastropoda,Gastropoda,Mollusca,Am,TN,0iFr 0iFm,Fv,,biO,D,O,10.618648818545,,,,,758.474915610359,,,,,,0.07012444444444443,,,3.1944444444444446,690.0,0.7,,,2.5,15.0,2.16729068108407,,,,True,True,True,True,False,True,False,True,0.15,296.15,1.0,,std,2.5,1.0,True,False,False,False,Pomacea
Pomacea_urceus,694.179372449707,0.98126,0.029598,216.1691,3918.9447,1.282e-08,2.273,,,481.0,0.002,0.95,0.5,0.2,Ampullariidae,Neogastropoda,Gastropoda,Mollusca,Am,TN,0iFr 0iFm,Fv,,biO,D,O,,,,,,497.203358715952,,,,,,,,,,,1.15,,,5.0,13.0,0.883441337030346,,,,True,True,True,True,False,True,False,True,0.15,303.65,1.0,160.785,std,2.5,1.0,True,False,False,False,Pomacea
Pomacentrus_amboinensis,74.3980225179368,0.984232121239143,0.0549795581796119,72.7578762806941,5220.32494896976,7.35950803601738e-10,0.132486605780129,5.49817038366378,,814.961066001343,0.002,0.95,0.8,0.1,Pomacentridae,OvalentariaIncSed,Actinopterygii,Chordata,MC,MIE MPW,0iMr,Mnm,Mo,biCi,D,O,1.85394022967218,,,,136.26460688090518,1015.03227574552,,,,,134.410666651233,0.0029,0.074,,3.8,38.3,0.26,1.2,,4.85,11.0,18.3718295916289,,,,True,True,True,True,False,True,True,True,0.2,301.65,1.0,,abj,2.5,3.366687273561573,True,True,False,False,Pomacentrus
Pomacentrus_coelestis,110.051502608579,0.970951469621856,0.0485728266722616,169.689461948571,5226.19228393798,1.34532926007973e-06,0.228243896266571,9.70612025697841,,637.060780843087,0.002,0.95,0.8,0.1,Pomacentridae,OvalentariaIncSed,Actinopterygii,Chordata,MA,MIE MPW,0iMr,Mnm,,biCi,D,O,1.85394022967218,,8.34273103352481,,22.71076781348418,74.1576091868872,,,6.48879080385263,,20.856827583812,0.0029,0.074,,1.05,10.7,0.26,1.2,,3.1,7.0,18.3718295916289,,,,True,True,True,True,False,True,True,True,0.2,301.65,1.0,,abj,2.5,3.32604047489069,True,True,False,False,Pomacentrus
Pomacentrus_moluccensis,52.0710177369827,0.715492316716233,0.022358,16.143,5215.70772389724,1.71481570886715e-09,4.02977647881857,4.2947722560517,,3125.84617590391,0.002,0.95,0.8,0.1,Pomacentridae,OvalentariaIncSed,Actinopterygii,Chordata,MA,MPW,0iMr,Mnm,Mo,biCi,D,O,4.59429337021375,,,,,1341.53366410241,,,,,,0.0029,,,1.79,19.7,0.47247189144298707,,,4.0,9.0,18.5340112330583,,,,True,True,False,False,False,True,True,True,0.2,301.65,1.0,,abj,2.5,1.0211127292876225,True,True,False,False,Pomacentrus
Pomacentrus_wardi,39.2977052269187,0.71278560769638,0.0196274664559918,14.5972909209492,5235.77623607669,8.81685850100843e-10,4.30330509889066,5.0176378302038,,1820.48936554749,0.002,0.95,0.8,0.1,Pomacentridae,OvalentariaIncSed,Actinopterygii,Chordata,MA,MPW,0iMr,Mnm,Mo,biCi,D,O,6.69855979230861,,,,,2068.82442816301,,,,,,0.0029,,,1.0,11.8,0.5001060429517851,,,3.5,8.0,8.26266345625978,,,,True,True,True,True,False,True,True,True,0.2,300.45,1.0,,abj,2.5,1.0517173038690586,True,True,False,False,Pomacentrus
Pomadasys_argenteus,198.441752927238,0.959848385408269,0.020459,17.1079634166495,5231.34710487641,3.6844808428391904e-09,0.0191728360231277,0.0192113319879413,,44567.2555588193,0.0009817962462666,0.95,0.8,0.1,Haemulidae,Lutjaniformes,Actinopterygii,Chordata,MA,MINE MPSW,0jMp jiMr jpMm,Mp,,bjPz biCi,D,O,2.2982805417789,,,,,2236.99306066479,,,,,,0.00027,,,359.20189154518954,4300.0,0.2782252082856629,,,30.6,70.0,1536.99180406855,,,,True,True,False,True,True,True,True,True,0.2,300.55,1.0,,abj,2.5,1.0006668364630587,True,True,False,False,Pomadasys
Pomadasys_argyreus,43.6796856313422,0.993860330673888,0.020459,5.09704124818687,5241.56017166329,2.16227653292237e-09,0.0007437241157603,0.0007437241236411,,999.447284501106,0.0002917184244878,0.95,0.8,0.1,Haemulidae,Lutjaniformes,Actinopterygii,Chordata,MA,MI MPW,0jMp jiMr jpMm,Mp,Ma,bjPz biCi,D,O,1.54301171062962,,,,,2047.99736138114,,,,,,3.35e-05,,,33.9,912.0,0.13370846308858594,,,13.5,40.0,1265.09928618889,,,,True,True,False,True,True,True,True,True,0.2,301.55,1.0,,abj,2.5,1.0000000035252694,True,True,False,False,Pomadasys
